C3-A1,C4-A2,F3-A1,F4-A2,F7-A1,F8-A2,Fp1-A1,Fp2-A2,O1-A1,O2-A2,P3-A1,P4-A2,T3-A1,T4-A2,T5-A1,T6-A2,LABEL
-2.75272755,-9.659571221,-5.755703059,23.17296101,63.71313039,0.050049592,-0.050049592,0.750743877,23.17296101,8.558480201,-13.86373693,-9.559472038,13.96383612,-2.052033265,13.66353857,15.96581979,NORMAL
-4.754711223,-8.958876936,-4.454413672,24.17395285,67.01640345,1.851834897,-3.553521019,-2.052033265,27.47722591,6.756694896,-12.36224918,-10.56046387,13.56343938,0.450446326,12.96284428,15.16502632,NORMAL
-8.958876936,-7.857785916,-3.85381857,25.37514305,9.159075303,3.753719387,-6.956893263,-5.655603876,34.2839704,5.455405509,-9.959868772,-11.46135653,13.06294347,2.552529183,12.36224918,14.86472877,NORMAL
-9.259174487,-6.356298161,-3.653620203,27.17692836,6.05600061,5.755703059,-7.757686732,-5.955901427,36.78644999,3.453421836,-6.05600061,-11.46135653,12.16205081,3.353322652,11.46135653,13.86373693,NORMAL
-12.06195163,-5.755703059,-3.053025101,29.27901122,80.62989242,7.557488365,-11.46135653,-7.15709163,39.68932631,1.351338979,-3.053025101,-11.16105898,10.96086061,4.354314488,10.56046387,12.66254673,NORMAL
-13.86373693,-5.155107958,-1.251239796,30.78049897,54.10360876,8.558480201,-14.0639353,-14.96482795,44.29388876,-0.250247959,-0.650644694,-11.16105898,9.959868772,6.656595712,9.459372854,11.76165408,NORMAL
-13.76363775,-3.85381857,0.750743877,31.88158999,-25.17494469,9.459372854,-14.96482795,-21.27107652,45.09468223,-2.452429999,1.251239796,-10.86076143,8.458381018,7.9578851,7.857785916,9.359273671,NORMAL
-17.7676051,-2.052033265,1.851834897,33.48317693,-29.07881285,11.56145571,-18.56839857,-20.77058061,44.59418631,-4.854810407,2.452429999,-10.16006714,6.356298161,8.458381018,6.356298161,6.756694896,NORMAL
-18.86869612,-0.650644694,2.552529183,35.18486305,-41.09071489,13.56343938,-20.1699855,-21.37117571,45.09468223,-6.356298161,4.054016938,-9.259174487,3.953917754,9.359273671,5.255207141,5.455405509,NORMAL
-17.96780346,0.750743877,3.353322652,35.78545815,-26.77653162,14.86472877,-20.47028305,-25.87563897,45.79537652,-8.658579385,6.956893263,-8.358281834,1.65163653,10.05996796,3.353322652,3.453421836,NORMAL
-21.97177081,2.452429999,4.554512856,35.88555734,70.72007324,16.96681163,-23.97375448,-28.47821775,48.79835203,-11.36125734,9.05897612,-7.757686732,0.150148775,10.86076143,1.251239796,1.65163653,NORMAL
-22.77256428,3.453421836,6.956893263,36.98664836,68.91828794,19.06889448,-25.17494469,-28.57831693,52.602121,-13.26314183,9.959868772,-8.358281834,-1.251239796,12.36224918,-0.250247959,0.450446326,NORMAL
-22.77256428,5.255207141,8.758678569,39.08873121,-33.98367285,20.77058061,-26.07583734,-28.87861448,56.50598917,-15.86572061,11.16105898,-9.359273671,-4.154116121,13.56343938,-2.652628367,-1.551537346,NORMAL
-26.37613489,7.257190814,8.158083467,39.08873121,-48.29785611,22.27206836,-28.47821775,-29.47920958,61.31074998,-18.26810101,11.76165408,-9.559472038,-6.256198978,14.86472877,-4.854810407,-3.253223468,NORMAL
-25.77553979,8.558480201,9.659571221,36.98664836,-22.77256428,23.57335775,-28.87861448,-29.9797055,65.51491569,-19.76958877,11.56145571,-9.859769589,-7.457389181,16.06591897,-6.356298161,-3.653620203,NORMAL
-27.07682918,10.36026551,12.36224918,34.98466468,-44.09369039,25.0748455,-31.1808957,-30.68039979,70.61997406,-21.97177081,11.16105898,-10.76066224,-9.359273671,15.96581979,-8.358281834,-5.055008774,NORMAL
-30.5803006,12.36224918,12.16205081,32.28198672,-52.80231937,26.87663081,-32.78248264,-31.1808957,72.72205692,-24.27405203,10.96086061,-11.16105898,-11.96185245,16.36621653,-10.76066224,-6.556496529,NORMAL
-27.37712673,13.26314183,13.96383612,29.87960632,-51.60112917,28.07782101,-31.78149081,-30.88059815,68.31769284,-26.07583734,12.16205081,-12.06195163,-14.76462959,18.66849775,-12.66254673,-8.458381018,NORMAL
-28.87861448,15.06492714,16.66651408,30.98069734,-55.60509651,29.27901122,-35.4851606,-30.68039979,69.11848631,-28.57831693,13.66353857,-12.8627451,-17.96780346,20.1699855,-15.06492714,-11.76165408,NORMAL
-32.48218509,18.06790265,16.56641489,32.18188754,-48.69825284,31.28099489,-37.28694591,-31.58129244,76.72602426,-30.88059815,13.26314183,-12.26215,-20.1699855,20.47028305,-17.46730755,-14.36423285,NORMAL
-29.07881285,19.36919203,18.3682002,32.18188754,-54.00350958,32.88258183,-34.78446632,-32.08178836,77.92721447,-32.08178836,12.66254673,-11.46135653,-22.47226673,22.07186999,-19.46929122,-15.96581979,NORMAL
-31.48119326,19.06889448,20.87067979,32.48218509,-50.39993896,33.78347448,-38.08773938,-31.78149081,75.12443732,-33.88357366,13.66353857,-11.46135653,-24.97474632,24.4742504,-21.37117571,-18.66849775,NORMAL
-33.6833753,19.96978714,21.37117571,31.38109407,-25.47524224,34.68436713,-38.68833448,-32.38208591,76.12542916,-35.4851606,14.26413367,-11.06095979,-26.77653162,26.27603571,-23.37315938,-21.57137407,NORMAL
-29.77950713,22.37216754,23.57335775,29.27901122,-25.27504387,35.78545815,-36.6863508,-32.68238346,77.22652018,-36.88654917,13.96383612,-11.36125734,-29.07881285,26.77653162,-25.17494469,-24.87464714,NORMAL
-33.58327611,24.67444877,25.37514305,28.97871366,-32.78248264,37.08674754,-40.49011978,-32.48218509,77.62691691,-38.68833448,13.86373693,-12.06195163,-32.08178836,26.47623407,-27.07682918,-28.1779202,NORMAL
-33.6833753,26.17593652,25.87563897,27.97772183,-28.87861448,38.28793774,-38.48813611,-33.08278019,78.12741283,-39.68932631,14.26413367,-11.16105898,-34.48416876,26.87663081,-29.07881285,-29.9797055,NORMAL
-28.87861448,27.07682918,28.67841611,27.97772183,-43.29289693,39.38902876,-36.28595407,-33.28297856,77.62691691,-40.89051652,14.86472877,-10.46036469,-36.98664836,27.77752346,-30.88059815,-32.08178836,NORMAL
-34.2839704,28.87861448,30.17990387,30.07980468,-53.40291447,40.08972305,-40.79041733,-33.38307774,78.72800793,-42.59220264,14.26413367,-10.46036469,-39.28892958,28.97871366,-32.48218509,-34.78446632,NORMAL
-32.68238346,30.38010224,30.78049897,28.57831693,-47.69726101,40.59021897,-36.98664836,-34.48416876,79.72899977,-42.69230182,12.96284428,-9.559472038,-39.98962387,30.38010224,-33.98367285,-36.0857557,NORMAL
-27.97772183,31.28099489,33.78347448,26.47623407,-52.30182345,40.89051652,-35.08476387,-34.58426795,81.53078508,-43.49309529,12.66254673,-9.259174487,-41.39101244,29.17891203,-35.4851606,-38.38803693,NORMAL
-36.58625162,32.88258183,35.18486305,25.57534142,-53.80331121,40.9906157,-41.19081407,-34.8845655,84.23346304,-44.99458305,11.86175326,-9.05897612,-43.49309529,27.37712673,-37.28694591,-40.59021897,NORMAL
-32.08178836,34.08377203,36.98664836,20.1699855,-51.4009308,40.28992142,-35.68535897,-35.4851606,79.72899977,-43.89349203,10.36026551,-6.856794079,-43.89349203,28.67841611,-38.68833448,-40.18982223,NORMAL
-26.67643244,34.08377203,39.1888304,17.56740673,-55.20469978,39.68932631,-34.48416876,-34.8845655,76.12542916,-43.59319448,9.759670405,-5.955901427,-45.2948806,27.77752346,-39.58922713,-40.79041733,NORMAL
-37.88754101,36.0857557,38.78843366,20.27008469,-43.49309529,39.68932631,-40.79041733,-35.4851606,81.13038834,-46.19577325,8.858777752,-6.956893263,-48.69825284,22.67246509,-41.39101244,-42.59220264,NORMAL
-27.27702754,36.48615244,40.28992142,8.25818265,-31.48119326,35.88555734,-29.9797055,-35.78545815,70.31967651,-39.88952468,7.056992447,-4.554512856,-43.89349203,23.2730602,-39.08873121,-36.58625162,NORMAL
-27.07682918,30.98069734,28.37811856,-19.26909285,-40.28992142,26.27603571,-35.18486305,-34.18387121,30.38010224,-17.66750591,6.956893263,-0.850843061,-20.67048142,30.98069734,-23.47325856,-13.76363775,NORMAL
-65.81521324,25.87563897,-6.656595712,-41.69130999,-49.29884794,14.26413367,-57.10658427,-42.69230182,-28.7785153,7.657587549,7.657587549,-5.455405509,7.657587549,33.6833753,-0.650644694,15.06492714,NORMAL
-39.98962387,25.57534142,-20.47028305,-52.602121,-52.20172427,3.453421836,-29.17891203,-60.00946059,-102.3514153,17.46730755,7.257190814,-23.47325856,11.86175326,27.37712673,7.557488365,19.86968795,NORMAL
66.7161059,25.87563897,4.254215305,-53.50301366,-31.88158999,-2.152132448,34.08377203,-61.51094835,-160.6091402,7.9578851,6.956893263,-47.0966659,-8.958876936,18.66849775,-1.451438163,-5.055008774,NORMAL
143.6923781,26.77653162,21.97177081,-44.99458305,9.05897612,-1.151140612,88.33752956,-45.59517815,-172.7211414,-3.85381857,5.555504692,-61.51094835,-24.87464714,12.46234836,-10.86076143,-26.37613489,NORMAL
182.1304646,29.57930877,27.77752346,-36.88654917,23.8736553,2.152132448,148.3970397,-35.38506142,-166.6150912,-7.557488365,2.252231632,-62.411841,-26.37613489,11.56145571,-14.46433204,-28.57831693,NORMAL
214.462501,31.28099489,45.69527733,-32.68238346,60.20965896,4.95490959,196.8450446,-31.28099489,-165.8142977,-9.259174487,0.050049592,-58.00747692,-28.57831693,15.46532387,-17.96780346,-29.77950713,NORMAL
215.9639887,31.68139162,54.20370794,-26.37613489,158.907454,8.458381018,210.3584344,-23.77355612,-155.2037842,-11.06095979,-1.251239796,-52.20172427,-30.68039979,20.87067979,-20.1699855,-31.88158999,NORMAL
204.5526818,31.68139162,47.49706264,-21.07087816,209.4575418,11.26115816,214.5626001,-17.46730755,-142.8915846,-8.158083467,-2.75272755,-43.79339284,-26.07583734,26.27603571,-18.9687953,-26.97672999,NORMAL
206.9550622,30.78049897,46.29587243,-18.66849775,195.5437552,12.16205081,212.4605173,-14.0639353,-139.3881132,-4.854810407,-3.253223468,-36.98664836,-21.97177081,31.68139162,-17.96780346,-22.87266346,NORMAL
204.2523842,29.87960632,45.19478141,-16.86671244,213.2613107,12.66254673,200.0482185,-9.359273671,-131.8806744,-3.353322652,-3.553521019,-33.58327611,-20.47028305,36.0857557,-17.46730755,-21.07087816,NORMAL
192.6408789,29.17891203,39.68932631,-16.86671244,224.4724193,12.36224918,189.6379034,-5.155107958,-125.7746242,-0.250247959,-3.953917754,-29.67940795,-18.3682002,37.88754101,-16.26611734,-16.76661326,NORMAL
180.8291752,27.17692836,37.38704509,-17.46730755,200.1483177,11.16105898,172.1205463,-1.251239796,-126.6755169,2.852826734,-2.952925917,-24.57434958,-18.56839857,38.18783856,-15.36522469,-13.16304265,NORMAL
170.9193561,24.97474632,33.08278019,-17.36720836,204.652781,9.759670405,152.6012055,3.053025101,-122.5714504,5.155107958,-1.851834897,-19.86968795,-17.96780346,37.28694591,-14.16403449,-10.56046387,NORMAL
162.2107271,22.57236591,28.27801938,-18.3682002,189.5378042,7.557488365,139.78851,6.05600061,-120.0689708,8.758678569,-1.551537346,-15.26512551,-12.56244755,35.78545815,-11.76165408,-5.755703059,NORMAL
145.4941634,19.36919203,27.47722591,-18.86869612,121.3702602,4.554512856,118.0669871,8.25818265,-122.2711528,11.86175326,0.050049592,-11.06095979,-8.458381018,33.18287938,-9.959868772,-2.152132448,NORMAL
129.1779965,16.56641489,25.57534142,-18.66849775,110.0590524,2.552529183,97.94705119,10.36026551,-118.9678798,13.06294347,1.851834897,-8.158083467,-8.458381018,29.77950713,-8.958876936,-0.250247959,NORMAL
114.763714,13.96383612,26.27603571,-19.16899367,152.7013046,0.750743877,85.63485161,11.56145571,-118.2671855,14.26413367,2.75272755,-5.455405509,-6.356298161,25.6754406,-7.557488365,1.551537346,NORMAL
87.43663691,12.06195163,30.17990387,-18.86869612,135.4842451,-0.950942245,64.01342794,12.76264591,-119.5684749,14.86472877,3.953917754,-1.151140612,-1.751735714,19.96978714,-6.356298161,2.252231632,NORMAL
56.50598917,10.66056306,31.58129244,-18.3682002,71.52086671,-2.452429999,38.58823529,13.86373693,-110.4594491,13.96383612,4.95490959,2.252231632,0.950942245,12.46234836,-6.05600061,1.851834897,NORMAL
10.66056306,9.05897612,34.08377203,-18.66849775,15.96581979,-4.254215305,-11.76165408,13.56343938,-99.04814221,12.76264591,5.455405509,3.653620203,1.65163653,5.855802243,-6.05600061,0.950942245,NORMAL
-57.70717937,7.657587549,37.08674754,-17.46730755,-42.09170672,-5.455405509,-89.53871977,12.16205081,-80.42969406,10.86076143,6.456397345,5.455405509,1.051041428,0.150148775,-7.15709163,-1.551537346,NORMAL
-94.54367895,7.9578851,40.08972305,-16.56641489,-86.43564508,-5.455405509,-124.6735332,9.159075303,-37.78744182,7.9578851,7.357289998,6.956893263,-1.551537346,-6.556496529,-9.259174487,-5.355306325,NORMAL
-108.0570687,8.458381018,46.29587243,-16.16601816,-97.34645609,-5.055008774,-136.3851377,5.155107958,5.755703059,6.156099794,7.657587549,6.356298161,-5.155107958,-11.96185245,-11.06095979,-8.758678569,NORMAL
-145.3940642,7.657587549,47.49706264,-13.16304265,-105.1541924,-4.854810407,-173.2216373,1.65163653,28.27801938,5.755703059,8.758678569,6.456397345,-6.05600061,-12.8627451,-11.36125734,-9.959868772,NORMAL
-148.6973373,7.557488365,46.29587243,-10.26016632,-114.3633173,-4.754711223,-154.3028916,-2.652628367,45.69527733,4.354314488,9.359273671,5.455405509,-7.15709163,-14.96482795,-12.56244755,-11.36125734,NORMAL
-114.4634165,7.9578851,43.99359121,-9.559472038,-110.5595483,-5.355306325,-85.93514916,-7.757686732,65.51491569,0.950942245,9.659571221,-0.650644694,-11.06095979,-21.37117571,-15.56542306,-15.36522469,NORMAL
-127.8767071,7.257190814,18.46829938,-7.257190814,-112.3613336,-5.655603876,-82.23147936,-9.659571221,79.02830549,-0.850843061,10.96086061,-4.854810407,-11.96185245,-24.27405203,-16.46631571,-16.46631571,NORMAL
-151.4000153,5.255207141,-11.96185245,-5.155107958,-113.2622263,-6.556496529,-103.9530022,-9.559472038,87.5367361,1.051041428,12.36224918,-2.452429999,-6.856794079,-20.67048142,-13.86373693,-10.76066224,NORMAL
-133.5823606,2.75272755,-8.658579385,-4.854810407,-88.03723201,-8.158083467,-86.83604181,-8.458381018,93.14229038,3.053025101,12.76264591,-0.55054551,-2.452429999,-18.06790265,-11.66155489,-5.955901427,NORMAL
-125.8747234,0.450446326,0.750743877,-4.154116121,-62.71213855,-9.559472038,-82.03128099,-6.05600061,95.54467079,3.353322652,13.26314183,-0.950942245,-0.650644694,-19.26909285,-9.859769589,-3.653620203,NORMAL
-127.276112,-1.751735714,-9.659571221,-3.353322652,-61.31074998,-11.36125734,-86.73594263,-4.154116121,96.74586099,4.95490959,13.96383612,-1.151140612,1.65163653,-19.5693904,-7.15709163,0.050049592,NORMAL
-111.3603418,-5.055008774,-14.76462959,-3.553521019,-56.80628672,-14.6645304,-71.42076753,-3.653620203,96.14526589,6.356298161,15.06492714,-2.652628367,4.254215305,-18.56839857,-4.854810407,2.552529183,NORMAL
-104.5535973,-7.257190814,-12.66254673,-3.253223468,-39.58922713,-16.76661326,-64.91432059,-2.652628367,94.34348058,6.456397345,15.66552224,-3.353322652,5.455405509,-19.46929122,-3.253223468,3.353322652,NORMAL
-100.3494316,-7.757686732,-16.46631571,-2.952925917,-30.38010224,-17.7676051,-62.81223774,-1.451438163,93.74288548,7.257190814,15.76562142,-2.052033265,7.056992447,-22.27206836,-1.151140612,5.455405509,NORMAL
-90.73990997,-9.05897612,-18.06790265,-2.452429999,-29.17891203,-19.46929122,-54.60410468,-0.650644694,92.64179446,7.9578851,16.06591897,-0.950942245,8.758678569,-24.67444877,0.450446326,7.056992447,NORMAL
-91.34050507,-11.16105898,-21.07087816,-1.751735714,-24.27405203,-21.07087816,-54.70420386,0.650644694,90.23941405,8.158083467,16.56641489,0.050049592,10.36026551,-25.87563897,2.552529183,8.158083467,NORMAL
-83.73296712,-12.66254673,-26.17593652,-2.052033265,-19.26909285,-21.97177081,-47.79736019,1.051041428,87.73693446,9.05897612,16.66651408,1.051041428,11.86175326,-27.37712673,4.554512856,9.959868772,NORMAL
-72.42175937,-14.16403449,-24.37415122,-2.152132448,-18.86869612,-23.17296101,-38.78843366,0.050049592,85.33455406,9.159075303,16.66651408,-0.55054551,12.96284428,-28.87861448,5.855802243,10.56046387,NORMAL
-76.62592508,-15.66552224,-25.17494469,-1.151140612,-16.76661326,-23.47325856,-44.99458305,-0.050049592,82.33157855,8.758678569,17.16700999,-1.451438163,13.86373693,-29.17891203,7.257190814,10.56046387,NORMAL
-72.92225528,-16.16601816,-29.47920958,-0.850843061,-13.86373693,-23.17296101,-42.29190509,0.350347143,77.02632181,8.458381018,17.16700999,0.150148775,14.26413367,-29.77950713,8.558480201,11.76165408,NORMAL
-64.01342794,-16.76661326,-26.47623407,-0.55054551,-15.06492714,-22.87266346,-33.58327611,0.150148775,70.01937896,7.657587549,17.16700999,1.251239796,15.06492714,-29.77950713,9.459372854,12.16205081,NORMAL
-63.31273365,-17.7676051,-23.37315938,0.050049592,-15.36522469,-22.17196918,-35.38506142,0.050049592,63.81322957,6.956893263,17.26710918,1.251239796,16.56641489,-27.07682918,10.05996796,12.46234836,NORMAL
-50.70023651,-18.26810101,-24.57434958,-0.350347143,-13.4633402,-20.47028305,-26.97672999,0.150148775,58.40787366,6.05600061,17.16700999,0.950942245,17.16700999,-24.67444877,10.86076143,13.26314183,NORMAL
-40.79041733,-18.26810101,-25.57534142,-0.350347143,-13.16304265,-18.9687953,-19.46929122,0.050049592,53.90341039,4.554512856,17.7676051,-0.650644694,16.36621653,-25.17494469,11.26115816,12.76264591,NORMAL
-46.79636835,-18.56839857,-28.47821775,0.950942245,-10.86076143,-17.46730755,-28.47821775,0.150148775,50.1997406,3.353322652,18.3682002,-1.251239796,16.36621653,-24.37415122,11.76165408,12.76264591,NORMAL
-43.89349203,-18.3682002,-29.9797055,1.051041428,-8.458381018,-16.46631571,-29.47920958,0.950942245,45.09468223,3.053025101,18.16800183,0.050049592,16.56641489,-21.57137407,12.16205081,13.36324102,NORMAL
-39.68932631,-18.3682002,-28.57831693,0.650644694,-11.76165408,-14.96482795,-25.77553979,1.551537346,39.48912795,2.452429999,18.16800183,1.851834897,15.66552224,-19.86968795,12.46234836,13.26314183,NORMAL
-38.98863203,-18.86869612,-30.38010224,1.251239796,-13.16304265,-13.26314183,-26.77653162,1.65163653,37.68734264,1.65163653,18.3682002,4.054016938,15.06492714,-19.46929122,13.06294347,13.36324102,NORMAL
-22.87266346,-18.9687953,-31.48119326,1.551537346,-9.359273671,-12.36224918,-16.16601816,2.452429999,37.58724346,1.051041428,18.3682002,7.257190814,14.76462959,-18.26810101,13.56343938,13.26314183,NORMAL
-14.36423285,-18.66849775,-30.88059815,1.351338979,-10.26016632,-11.76165408,-9.559472038,3.153124285,35.78545815,0.350347143,18.66849775,9.659571221,13.96383612,-16.56641489,13.56343938,12.16205081,NORMAL
-22.77256428,-18.56839857,-33.28297856,1.65163653,-13.56343938,-11.06095979,-17.46730755,3.653620203,33.38307774,0.050049592,18.9687953,12.46234836,12.76264591,-14.76462959,13.06294347,10.96086061,NORMAL
-21.07087816,-18.3682002,-35.78545815,1.951934081,-13.56343938,-10.56046387,-14.16403449,4.054016938,29.17891203,-0.250247959,18.9687953,16.56641489,10.36026551,-13.86373693,12.36224918,9.759670405,NORMAL
-15.66552224,-18.06790265,-36.6863508,1.551537346,-12.06195163,-10.16006714,-5.455405509,4.254215305,22.97276265,-0.650644694,18.9687953,19.86968795,8.25818265,-13.56343938,11.76165408,8.158083467,NORMAL
-12.36224918,-18.56839857,-35.98565652,1.551537346,-10.46036469,-9.659571221,-6.656595712,3.353322652,21.07087816,-0.950942245,18.46829938,21.67147326,7.657587549,-12.96284428,11.16105898,7.056992447,NORMAL
-0.55054551,-18.66849775,-34.58426795,1.851834897,-11.46135653,-9.959868772,-1.151140612,3.153124285,21.07087816,-0.950942245,18.06790265,22.67246509,6.956893263,-12.56244755,10.05996796,6.05600061,NORMAL
2.852826734,-17.96780346,-37.18684672,0.750743877,-12.26215,-9.959868772,6.156099794,3.653620203,16.06591897,-1.451438163,17.7676051,23.57335775,5.555504692,-12.36224918,9.05897612,5.155107958,NORMAL
